Gaëtan Bong ,27.470588235294116
Gedion Zelalem ,
Gedson Fernandes ,5.571428571428571
Geoff Cameron ,33.15384615384615
George Baldock ,28.785714285714285
George Boyd ,15.277777777777779
George Broadbent ,
George Byers ,
George Dobson ,
George Friend ,32.5
George Glendon ,
George Harmon ,
George Hirst ,2.5
George Honeyman ,21.6
George Johnston ,
George Lewis ,
George Marsh ,
George McEachran ,
George Thomas ,
Georges-Kévin Nkoudou ,6.105263157894737
Georginio Wijnaldum ,44.927374301675975
Gerard Deulofeu ,22.960526315789473
Gerhard Tremmel ,
Gerónimo Rulli ,
Giannelli Imbula ,32.0
Giedrius Arlauskis ,
Giovani Lo Celso ,33.369565217391305
Giovanni McGregor ,
Glen Johnson ,32.17391304347826
Glenn Murray ,14.96875
Glenn Whelan ,46.93333333333333
Gonzalo Higuaín ,22.571428571428573
Gonçalo Cardoso ,
Grady Diangana ,15.675675675675675
Granit Xhaka ,72.98757763975155
Grant Hanley ,43.86666666666667
Grant Leadbitter ,26.153846153846153
Graziano Pellè ,
Greg Cunningham ,25.571428571428573
Greg Halford ,
Greg Luer ,
Greg Olley ,
Grzegorz Krychowiak ,30.11111111111111
Guido Carrillo ,17.571428571428573
Guillermo Varela ,
Gylfi Sigurdsson ,26.436781609195403
Gökhan Inler ,
Gökhan Töre ,11.2
Hakim Ziyech ,28.956521739130434
Hal Robson-Kanu ,6.217391304347826
Hamza Choudhury ,24.148936170212767
Hannibal Mejbri ,3.0
Harrison Ashby ,
Harrison Reed ,44.55882352941177
Harrison Sohna ,
Harry Arter ,44.49315068493151
Harry Bunn ,
Harry Burgoyne ,
Harry Charsley ,
Harry Kane ,21.73611111111111
Harry Lewis ,
Harry Maguire ,55.38235294117647
Harry McKirdy ,
Harry Souttar ,
Harry Tyrer ,
Harry Wilson ,
Harry Winks ,43.77064220183486
Harvey Davies ,
Harvey Elliott ,5.5
Harvey Rodgers ,
Harvey Vale ,
Hayden Lindley ,
Haydon Roberts ,
Henri Lansbury ,8.2
Henri Saivet ,24.0
Henrik Bjørdal ,
Henrikh Mkhitaryan ,33.58974358974359
Henry Lawrence ,
Henry Onyekuru ,
Henry Wise ,
Herbie Kane ,
Heurelho Gomes ,26.838709677419356
Hiram Boateng ,
Hugo Bueno ,
Hugo Lloris ,27.623456790123456
Håvard Nordtveit ,30.38095238095238
Héctor Bellerín ,44.90551181102362
Hélder Costa ,15.851063829787234
Ian Maatsen ,
Ian Poveda-Ocampo ,7.928571428571429
Ibrahim Afellay ,15.0
Ibrahim Amadou ,33.54545454545455
Ibrahim Meite ,
Ibrahima Cissé ,11.333333333333334
Ibrahima Diallo ,26.727272727272727
Idrissa Gueye ,52.42424242424242
Ignacio Pussetto ,4.142857142857143
Ike Ugbo ,
Ikechi Anya ,3.0
Iker Pozo ,
Iliman Ndiaye ,3.0
Ilkay Gündogan ,58.215384615384615
Illan Meslier ,30.857142857142858
Indiana Vassilev ,2.75
Isaac Christie-Davies ,
Isaac Hayden ,24.45098039215686
Isaac Mbenza ,10.545454545454545
Isaac Price ,
Isaac Success ,9.203703703703704
Isaiah Brown ,9.923076923076923
Islam Slimani ,14.725
Ismael Bennacer ,
Ismaila Coulibaly ,
Ismaila Sarr ,17.571428571428573
Issa Diop ,32.42168674698795
Ivan Cavaleiro ,17.25423728813559
Ivo Pinto ,
Jack Bearne ,
Jack Bodenham ,
Jack Butland ,32.390243902439025
Jack Bycroft ,
Jack Colback ,
Jack Cork ,37.22516556291391
Jack Fitzwater ,
Jack Grealish ,38.17741935483871
Jack Harrison ,27.47222222222222
Jack Jenkins ,
Jack O'Connell ,46.68571428571428
Jack Payne ,
Jack Rodwell ,27.238095238095237
Jack Roles ,
Jack Simpson ,30.363636363636363
Jack Spong ,
Jack Stacey ,31.63157894736842
Jack Stephens ,42.88235294117647
Jack Wilshere ,33.353846153846156
Jacob Maddox ,
Jacob Murphy ,17.615384615384617
Jacob Ramsey ,10.045454545454545
Jaden Philogene-Bidace ,4.0
Jadon Sancho ,
Jairo Riedewald ,17.967741935483872
Jake Cain ,
Jake Clarke-Salter ,
Jake Doyle-Hayes ,
Jake Eastwood ,
Jake Flannigan ,
Jake Hesketh ,
Jake Livermore ,34.741573033707866
Jake Vokins ,35.5
Jake Walker ,
Jakob Haugaard ,
Jakub Moder ,21.916666666666668
Jakub Ojrzynski ,
Jakub Stolarczyk ,
Jamaal Lascelles ,34.77777777777778
Jamal Baptiste ,
Jamal Blackman ,
James Bree ,
James Chester ,
James Collins ,26.363636363636363
James Daly ,
James Garner ,7.5
James Hillson ,
James Horsfield ,
James Husband ,28.0
James Justin ,48.22222222222222
James Maddison ,39.765306122448976
James McArthur ,35.63870967741936
James McCarthy ,22.537037037037038
James McClean ,11.078125
James Milner ,45.25850340136054
James Morrison ,24.34285714285714
James Norris ,
James Olayinka ,
James Tarkowski ,32.062893081761004
James Tilley ,
James Tomkins ,33.45794392523364
James Trafford ,
James Ward-Prowse ,40.32716049382716
James Weir ,
Jamie Bowden ,
Jamie Cumming ,
Jamie Murphy ,10.75
Jamie Shackleton ,14.76923076923077
Jamie Soule ,
Jamie Sterry ,
Jamie Vardy ,13.051428571428572
Jan Bednarek ,46.08
Jan Kirchhoff ,28.428571428571427
Jan Mlakar ,
Jan Paul van Hecke ,
Jan Vertonghen ,62.90350877192982
Jannik Vestergaard ,47.638888888888886
Japhet Tanganga ,33.333333333333336
Jared Thompson ,
Jaroslaw Jach ,
Jarrad Branthwaite ,55.75
Jarrod Bowen ,15.568965517241379
Jason Davidson ,
Jason Denayer ,24.416666666666668
Jason Gilchrist ,
Jason Lokilo ,
Jason Puncheon ,33.64912280701754
Jason Steele ,
Javier Manquillo ,22.387096774193548
Jay Fulton ,25.46153846153846
Jay Rodriguez ,13.09375
Jay Stansfield ,
Jay-Roy Grot ,
Jayden Bennetts ,
Jayden Bogle ,19.5
Jayden Harris ,
Jayden Stockley ,
Jayson Molumby ,1.0
Jazz Richards ,6.5
Jean Michael Seri ,49.75
Jean-Philippe Gbamin ,26.333333333333332
Jean-Philippe Mateta ,6.714285714285714
Jed Steer ,2.0
Jeff Hendrick ,24.63888888888889
Jeff Reine-Adélaïde ,
Jefferson Lerma ,46.96825396825397
Jefferson Montero ,7.230769230769231
Jeffrey Schlupp ,20.042735042735043
Jensen Weir ,
Jeremain Lens ,10.0
Jeremie Boga ,4.0
Jeremy Ngakia ,21.2
Jermain Defoe ,9.076923076923077
Jerome Opoku ,
Jerome Sinclair ,3.5555555555555554
Jesse Lingard ,28.0
Jesurun Rak-Sakyi ,
Jesé ,11.23076923076923
Jesús Gámez ,22.5
Jesús Navas ,24.25
Jesús Vallejo ,59.0
Jetro Willems ,22.57894736842105
Jiang Guangtai ,
Jimmy Dunne ,51.0
Jindrich Stanek ,
Jiri Skalak ,
Joachim Andersen ,63.16129032258065
Joe Allen ,36.72222222222222
Joe Bennett ,23.133333333333333
Joe Bryan ,28.75
Joe Gelhardt ,
Joe Hart ,29.18421052631579
Joe Ledley ,31.27777777777778
Joe Lolley ,10.833333333333334
Joe Mason ,
Joe Powell ,
Joe Ralls ,27.785714285714285
Joe Riley ,
Joe Rodon ,35.75
Joe Rothwell ,
Joe Tupper ,
Joe Williams ,
Joel Asoro ,1.0
Joel Campbell ,
Joel Ekstrand ,
Joel Latibeaudiere ,
Joel Lopez Salguero ,
Joel Matip ,60.98947368421052
Joel Mumbongo ,1.25
Joel Pereira ,27.0
Joel Robles ,28.5
Joel Senior ,
Joel Ward ,31.5
Joelinton ,20.318840579710145
Joey Barton ,41.142857142857146
John Egan ,36.014925373134325
John Fleck ,35.049180327868854
John Lundstram ,35.08064516129032
John McGinn ,32.03076923076923
John O'Shea ,24.5
John Obi Mikel ,
John Ruddy ,11.0
John Stones ,67.50467289719626
John Terry ,35.55555555555556
John-Kymani Gordon ,
Joleon Lescott ,17.0
Jon Dagur Thorsteinsson ,
Jon Flanagan ,22.666666666666668
Jon Gorenc Stankovic ,26.727272727272727
Jonas Lössl ,33.18840579710145
Jonathan Bond ,
Jonathan Calleri ,7.4375
Jonathan De Bie ,
Jonathan Dinzeyi ,
Jonathan Hogg ,50.152542372881356
Jonathan Kodjia ,4.5
Jonathan Leko ,1.7777777777777777
Jonathan Walters ,13.076923076923077
Jonathan Williams ,
Jonathan Woodgate ,
Jonjo Shelvey ,43.68627450980392
Jonjoe Kenny ,31.323529411764707
Jonny ,31.253333333333334
Jonny Evans ,48.81208053691275
Jonny Maddison ,
Jordan Ayew ,19.90714285714286
Jordan Graham ,
Jordan Green ,
Jordan Henderson ,70.86746987951807
Jordan Holmes ,
Jordan Hugill ,3.0
Jordan Lee ,
Jordan Pickford ,31.126436781609197
Jordan Rhodes ,7.0
Jordan Rossiter ,
Jordan Stevens ,
Jordan Williams ,
Jordan Zemura ,
Jordi Amat ,38.705882352941174
Jordi Gómez ,
Jordi Osei-Tutu ,
Jordon Ibe ,17.17948717948718
Jordon Mutch ,10.25
Jordy Clasie ,38.9375
Jordy Hiwula-Mayifuila ,
Jorginho ,74.5625
Jose Baxter ,
Josef Yarney ,
